system:index,analysis_class,class_id,late_season_B11,late_season_B12,late_season_B2,late_season_B3,late_season_B4,late_season_B5,late_season_B6,late_season_B7,late_season_B8,late_season_B8A,late_season_EVI,late_season_LSWI,late_season_NDRE,late_season_NDVI,sample_uid,spring_growth_B11,spring_growth_B12,spring_growth_B2,spring_growth_B3,spring_growth_B4,spring_growth_B5,spring_growth_B6,spring_growth_B7,spring_growth_B8,spring_growth_B8A,spring_growth_EVI,spring_growth_LSWI,spring_growth_NDRE,spring_growth_NDVI,summer_peak_B11,summer_peak_B12,summer_peak_B2,summer_peak_B3,summer_peak_B4,summer_peak_B5,summer_peak_B6,summer_peak_B7,summer_peak_B8,summer_peak_B8A,summer_peak_EVI,summer_peak_LSWI,summer_peak_NDRE,summer_peak_NDVI,winter_establishment_B11,winter_establishment_B12,winter_establishment_B2,winter_establishment_B3,winter_establishment_B4,winter_establishment_B5,winter_establishment_B6,winter_establishment_B7,winter_establishment_B8,winter_establishment_B8A,winter_establishment_EVI,winter_establishment_LSWI,winter_establishment_NDRE,winter_establishment_NDVI,.geo
1930_0,Maize,5,0.2067,0.1692,0.076,0.0965,0.1112,0.1245,0.1404,0.1658,0.1566,0.1567,0.09169597076539443,-0.14737716,0.11450925,0.16012087,Crop_Map_of_England_2022_Cambridgeshire_refined_726348,0.24775,0.17265,0.0691,0.105,0.120000005,0.17035,0.2046,0.22465,0.2341,0.24435,0.21755636576918475,0.0015091497,0.18999884,0.3455202,0.25825,0.21055,0.07435,0.1142,0.14840001,0.16555,0.18245,0.19435,0.19245,0.2049,0.07675254724508754,-0.1494205,0.10170941,0.13974765,0.17775,0.10385,0.0354,0.0783,0.05695,0.1387,0.2453,0.2773,0.28805,0.3014,0.4205095237552654,0.2277641,0.38087636,0.67856616,"{""type"":""MultiPoint"",""coordinates"":[]}"
1931_0,Maize,5,0.2695,0.206,0.0854,0.1007,0.1252,0.1579,0.2086,0.2421,0.2632,0.2754,0.26670101788937367,0.0417778,0.20386474,0.26949745,Crop_Map_of_England_2022_Norfolk_refined_769845,0.2682,0.2231,0.06765,0.0909,0.1217,0.14075,0.1789,0.19805,0.2079,0.2178,0.14382699453956405,-0.12799454,0.2164252,0.24573828,0.26925,0.19645,0.0593,0.08875,0.0897,0.1472,0.26655,0.31455,0.311,0.33075,0.4203375982260816,0.0897287,0.4096587,0.57909626,0.19275,0.1118,0.0467,0.07275,0.07735,0.12145,0.2314,0.26925,0.2877,0.30355,0.37671240614732315,0.211341,0.43097305,0.584317,"{""type"":""MultiPoint"",""coordinates"":[]}"
1933_0,Maize,5,0.2284,0.1678,0.0581,0.0851,0.086950004,0.1268,0.2294,0.2597,0.2646,0.2692,0.3231985247397657,0.05856913,0.34002215,0.4849769,Crop_Map_of_England_2022_Suffolk_refined_231635,0.2879,0.24375,0.0744,0.1043,0.1347,0.1538,0.16995,0.1803,0.1962,0.1953,0.1030576855978434,-0.1806548,0.117439404,0.18768097,0.3006,0.2043,0.0731,0.1168,0.1196,0.1795,0.3109,0.3405,0.344,0.3557,0.37633705619829255,0.08880064,0.34923664,0.5008264,0.17346667,0.1328,0.045666665,0.0667,0.0849,0.1042,0.12445,0.1304,0.13996667,0.1393,0.09457092676416896,-0.162477,0.11294286,0.20048928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1934_0,Maize,5,0.2144,0.11355,0.06085,0.0845,0.056900002,0.1104,0.3293,0.41925,0.4188,0.42585,0.6939043108139348,0.32277778,0.58824664,0.7607516,Crop_Map_of_England_2022_Norfolk_refined_321699,0.3264,0.32085,0.08765,0.1329,0.17230001,0.2033,0.22715,0.2388,0.2435,0.24575,0.10951267024378038,-0.14229271,0.08851255,0.18067877,0.26165,0.19215,0.0454,0.0803,0.09065,0.1347,0.26455,0.31245,0.3116,0.31865,0.39518975186657335,0.0764268,0.4033148,0.5715336,0.2294,0.1838,0.0596,0.0948,0.1204,0.1534,0.1666,0.1708,0.1818,0.1784,0.09504465846777584,-0.12749828,0.07739308,0.18758436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1935_0,Maize,5,0.27375,0.2033,0.0853,0.1135,0.14469999,0.16865,0.1733,0.1892,0.19980001,0.20415,0.09645030296143323,-0.15615575,0.094953194,0.15992606,Crop_Map_of_England_2022_Norfolk_refined_556597,0.3334,0.2582,0.0933,0.1151,0.1443,0.17325,0.19545,0.22,0.25370002,0.25675,0.16340881910141775,-0.1241942,0.1385755,0.23574889,0.20795,0.11765,0.0445,0.0795,0.055299997,0.1177,0.2856,0.3543,0.3702,0.36485,0.5499418952898942,0.2778071,0.5456987,0.7295324,0.2076,0.1438,0.0631,0.0872,0.122,0.16,0.1778,0.1977,0.223,0.2299,0.1486742339772853,0.0026640887,0.15406163,0.25707257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1937_0,Maize,5,0.4317,0.35275,0.267,0.2761,0.2884,0.35085,0.4004,0.42375,0.4336,0.446,0.31360225484184284,0.0028969063,0.12060937,0.20124018,Crop_Map_of_England_2022_Norfolk_refined_51071,0.4238,0.4257,0.1279,0.1793,0.2369,0.2664,0.28345,0.2956,0.30830002,0.30945,0.10064467305175784,-0.14824684,0.07629345,0.13486318,0.41685,0.36745,0.1205,0.1652,0.2185,0.26,0.31455,0.33505,0.3448,0.353,0.1614972714514525,-0.09113909,0.13315995,0.1868701,0.1988,0.1311,0.048,0.0737,0.068,0.1294,0.1396,0.1534,0.1842,0.1997,0.2078823491209037,-0.014320445,0.24801032,0.49645388,"{""type"":""MultiPoint"",""coordinates"":[]}"
1938_0,Maize,5,0.39055,0.37975,0.1275,0.1657,0.2145,0.2474,0.25885,0.27405,0.2795,0.29185,0.10100575208861547,-0.16858649,0.084516264,0.13177079,Crop_Map_of_England_2022_Suffolk_refined_777105,0.26765,0.2634,0.0748,0.0982,0.1296,0.1583,0.17755,0.18605,0.1964,0.2015,0.09021006837357273,-0.1700601,0.100024246,0.17723887,0.33795,0.31495,0.0919,0.1342,0.16839999,0.2008,0.24765,0.26665,0.2719,0.28825,0.09822427236939768,-0.1792998,0.10410398,0.14995655,0.2176,0.1394,0.0473,0.0664,0.0767,0.1138,0.1617,0.1779,0.2049,0.1946,0.2494070534399384,-0.0022593823,0.2732978,0.46179157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1939_0,Maize,5,0.1073,0.0748,0.0771,0.0785,0.0758,0.0897,0.0937,0.1019,0.0968,0.1068,0.053937426556940615,-0.051445372,0.0870229,0.121668585,Crop_Map_of_England_2022_Cambridgeshire_refined_782107,0.2695,0.2277,0.0698,0.1082,0.1336,0.1681,0.198,0.2028,0.202,0.2146,0.12035422496660578,-0.11941849,0.1319149,0.2281918,0.2411,0.19395,0.0627,0.0977,0.1199,0.1373,0.21625,0.2469,0.2466,0.2625,0.23245667258148048,0.035803206,0.3156897,0.37921637,0.1554,0.12785,0.0303,0.0494,0.06385,0.0862,0.1012,0.12095,0.1255,0.12875,0.11306716991628099,-0.11666115,0.18213893,0.30465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1941_0,Maize,5,0.19255,0.1681,0.07105,0.0892,0.1104,0.11995,0.1344,0.1483,0.1524,0.1589,0.08193314409978167,-0.116382934,0.13966563,0.1598346,Crop_Map_of_England_2022_Norfolk_refined_659926,0.26575,0.2353,0.07905,0.1126,0.1409,0.16255,0.1866,0.20515,0.19909999,0.22015,0.1558121352351868,-0.118533306,0.15693128,0.24118263,0.22335,0.1614,0.0563,0.0902,0.10185,0.13395,0.2039,0.23155,0.2446,0.2395,0.2379044723412464,0.023798604,0.25649178,0.39151567,0.19225,0.11625,0.04545,0.06545,0.07015,0.1129,0.1856,0.20305,0.2274,0.22695,0.2975626227822755,0.07716872,0.32405302,0.53747857,"{""type"":""MultiPoint"",""coordinates"":[]}"
1943_0,Maize,5,0.2247,0.11605,0.0585,0.0904,0.04315,0.14245,0.4719,0.54565,0.5672,0.56975,0.9443382840235566,0.43250433,0.59994704,0.8586052,Crop_Map_of_England_2022_Suffolk_refined_127833,0.2931,0.24135,0.06085,0.0797,0.096750006,0.12855,0.15105,0.16905,0.1927,0.1961,0.12476872047464385,-0.27117738,0.16883357,0.22717923,0.24945,0.1801,0.04275,0.075,0.06385,0.1146,0.31935,0.37245,0.3668,0.3858,0.5587560011914101,0.19356436,0.5330017,0.7100805,0.2179,0.1464,0.044,0.0609,0.0712,0.1025,0.1356,0.1566,0.1691,0.1846,0.1970576751444142,-0.11383001,0.27205387,0.41405585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1945_0,Maize,5,0.18725,0.12055,0.0525,0.07245,0.07135,0.10945,0.1658,0.18345,0.199,0.2062,0.2586988306775242,0.0302202,0.30647063,0.471985,Crop_Map_of_England_2022_Norfolk_refined_28746,0.3732,0.35405,0.0944,0.1479,0.1899,0.22045,0.23835,0.2515,0.2701,0.2664,0.1225679220994797,-0.14591165,0.10069975,0.18594973,0.3298,0.2526,0.08905,0.1295,0.1567,0.1984,0.27215,0.30215,0.3274,0.3377,0.2596096451151336,-0.0068747182,0.24781786,0.34953988,0.1758,0.12675,0.0478,0.07145,0.091900006,0.12465,0.1431,0.1501,0.15740001,0.16595,0.11760583041367074,-0.07505042,0.13828722,0.22995757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1946_0,Maize,5,0.19845,0.1209,0.1352,0.1294,0.107999995,0.145,0.22645,0.24575,0.2987,0.2531,0.5113482016134823,0.20159373,0.25758177,0.4717223,Crop_Map_of_England_2022_Suffolk_refined_82151,0.2089,0.1071,0.04365,0.07375,0.055699997,0.1438,0.3396,0.394,0.4206,0.4142,0.6462019985990388,0.3444674,0.4909604,0.77461004,0.27785,0.20705,0.05865,0.0965,0.10325,0.15725,0.31585,0.35225,0.3344,0.36865,0.2965253853368347,0.055084214,0.34749857,0.40125495,0.2008,0.1036,0.0434,0.0865,0.0435,0.141,0.3955,0.4607,0.4956,0.4676,0.7727092037810848,0.3918643,0.54413104,0.8376104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1948_0,Maize,5,0.11605,0.06965,0.141,0.1285,0.1196,0.139,0.15955,0.16705,0.17289999,0.17055,0.16127696240928213,0.19631967,0.10219142,0.18174237,Crop_Map_of_England_2022_Norfolk_refined_131720,0.2547,0.249,0.0605,0.0808,0.107,0.1274,0.1484,0.1607,0.1736,0.1761,0.1224049451911348,-0.19530518,0.16754617,0.24815723,0.3678,0.3482,0.0898,0.125,0.1708,0.1996,0.2157,0.235,0.24,0.2538,0.1101954216445744,-0.21026655,0.13006724,0.1697899,0.15175,0.11325,0.02855,0.0469,0.047849998,0.0854,0.1375,0.15495,0.1707,0.1726,0.2520623374762554,0.094188586,0.35096112,0.5616004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1949_0,Maize,5,0.0729,0.0483,0.0796,0.0714,0.0604,0.0762,0.1113,0.1219,0.1166,0.1269,0.16093928134514948,0.23060685,0.22940563,0.31751412,Crop_Map_of_England_2022_Suffolk_refined_486789,0.30105,0.3069,0.08955,0.1254,0.1762,0.1828,0.20215,0.21345,0.25480002,0.22865,0.12260794453726505,-0.097771816,0.11550323,0.1817111,0.30735,0.29695,0.0919,0.1263,0.16749999,0.2007,0.2595,0.2801,0.31919998,0.30225,0.21581229202258495,0.020200983,0.21343715,0.29060864,0.05235,0.04045,0.0145,0.014,0.016150001,0.02945,0.03315,0.0386,0.03605,0.0437,0.04581752459545502,-0.10835731,0.18646532,0.33736774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1950_0,Maize,5,0.2004,0.0958,0.0552,0.0834,0.0544,0.1042,0.3243,0.4301,0.4284,0.4612,0.6869955363601745,0.36433122,0.6314114,0.7746479,Crop_Map_of_England_2022_Cambridgeshire_refined_396306,0.23795,0.2145,0.0596,0.06985,0.0885,0.1004,0.1193,0.1331,0.1455,0.14995,0.11678924639474673,-0.2129426,0.18503201,0.24633059,0.1863,0.1155,0.0583,0.0711,0.0592,0.09375,0.21925,0.2565,0.2673,0.2731,0.40254427651849156,0.16200054,0.62544453,0.7363793,0.1105,0.0831,0.024,0.0249,0.0365,0.0477,0.054,0.063,0.0677,0.074,0.06658238265043756,-0.26236883,0.23272438,0.2872928,"{""type"":""MultiPoint"",""coordinates"":[]}"
1952_0,Maize,5,0.2814,0.19775,0.0853,0.09915,0.095750004,0.15,0.25225,0.2955,0.2878,0.32455,0.3916265363655046,0.015561197,0.35325015,0.4979255,Crop_Map_of_England_2022_Suffolk_refined_823029,0.20435,0.1442,0.06225,0.08225,0.0855,0.12845,0.22205,0.25345,0.2428,0.2688,0.31257494285471876,0.085229576,0.34454545,0.47660598,0.26165,0.18455,0.0609,0.08685,0.100099996,0.149,0.23625,0.2795,0.2751,0.30405,0.31032578992504134,0.030583298,0.3397117,0.4665411,0.14785,0.08925,0.0383,0.05065,0.045649998,0.09825,0.1917,0.2193,0.20405,0.23625,0.3200697113566099,0.17662393,0.39398822,0.6256158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1953_0,Maize,5,0.3234,0.2445,0.08625,0.1122,0.1512,0.1857,0.2273,0.2421,0.2515,0.2732,0.1607464782805672,-0.1300091,0.18917923,0.24433292,Crop_Map_of_England_2022_Suffolk_refined_751700,0.20485,0.12,0.0396,0.0651,0.05215,0.11705,0.2735,0.3312,0.37545002,0.3556,0.5737829690874046,0.28444108,0.5021387,0.7517532,0.2786,0.17565,0.0691,0.1029,0.1422,0.2062,0.28345,0.3408,0.34399998,0.37865,0.2628098038593949,0.06960566,0.25525433,0.35057804,0.2021,0.1171,0.0448,0.0728,0.0574,0.1199,0.25035,0.28305,0.3243,0.29685,0.5114083167332311,0.25286764,0.42967576,0.6925612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1955_0,Maize,5,0.2222,0.1298,0.0633,0.0988,0.0658,0.1369,0.363,0.4237,0.4928,0.4536,0.7555649709921108,0.37846154,0.53632516,0.76441103,Crop_Map_of_England_2022_Cambridgeshire_refined_680367,0.25695,0.2213,0.0699,0.0837,0.1013,0.1214,0.1936,0.2239,0.1795,0.24195,0.13696817910265446,-0.17736158,0.31790808,0.2466083,0.1774,0.0936,0.0433,0.0842,0.0495,0.1184,0.3587,0.4119,0.4796,0.4404,0.7384567777919726,0.4471798,0.54706496,0.81371117,0.1658,0.1256,0.0299,0.0396,0.0486,0.0818,0.1238,0.1339,0.0917,0.1477,0.09324596660511442,-0.26724973,0.29427794,0.30638853,"{""type"":""MultiPoint"",""coordinates"":[]}"
1956_0,Maize,5,0.13165,0.0615,0.03215,0.06565,0.026050001,0.1085,0.34665,0.39985,0.4324,0.4233,0.753846808014234,0.5331832,0.59195346,0.88635844,Crop_Map_of_England_2022_Suffolk_refined_698774,0.25925,0.1704,0.0585,0.08965,0.0917,0.15405,0.24365,0.2782,0.3144,0.3043,0.39665232092985336,0.10141929,0.32963416,0.54946434,0.24255,0.15955,0.0611,0.09515,0.0942,0.15575,0.29365,0.32795,0.3236,0.3538,0.3994273222977005,0.14489338,0.3942768,0.5319004,0.139725,0.0939,0.02055,0.036,0.03464167,0.069275,0.13255,0.15161666,0.1764375,0.17638,0.2926302005422845,0.12136941,0.45682743,0.6849085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1957_0,Maize,5,0.39745,0.2933,0.1235,0.1484,0.1805,0.23185,0.2777,0.30695,0.3422,0.3512,0.26341112571440184,-0.068737715,0.20621593,0.3043189,Crop_Map_of_England_2022_Suffolk_refined_612352,0.2893,0.19815,0.06605,0.0834,0.1057,0.1411,0.192,0.2157,0.2301,0.2465,0.25472717106424725,-0.10953752,0.23983963,0.3988947,0.29475,0.2284,0.07455,0.1047,0.1096,0.1573,0.26325,0.30415,0.3062,0.32675,0.3490878995812343,0.023533953,0.33340013,0.45718542,0.2103,0.13515,0.0478,0.067,0.07520001,0.1183,0.16635,0.18195,0.19405,0.20785,0.21501475221372413,-0.04623535,0.2800815,0.46785283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1958_0,Maize,5,0.05575,0.0312,0.047,0.04355,0.0285,0.04995,0.0973,0.11585,0.114099994,0.1144,0.2294777112230438,0.34344542,0.39121857,0.60013413,Crop_Map_of_England_2022_Norfolk_refined_847126,0.24915,0.2013,0.0949,0.1129,0.1239,0.1489,0.26015,0.29915,0.2849,0.316,0.30524841655509277,0.07247001,0.36273015,0.39301756,0.21475,0.13315,0.06185,0.0825,0.077700004,0.12785,0.32095,0.3885,0.4046,0.41345,0.5513911810219916,0.29454258,0.48023078,0.62457395,0.1666,0.1088,0.0413,0.0535,0.0515,0.0893,0.1778,0.1928,0.186,0.2062,0.25842159559003675,0.028430147,0.38480696,0.5133333,"{""type"":""MultiPoint"",""coordinates"":[]}"
1959_0,Maize,5,0.2426,0.16665,0.0836,0.10705,0.0882,0.149,0.27775,0.322,0.3392,0.33335,0.5054716653321368,0.17839399,0.38718155,0.60450506,Crop_Map_of_England_2022_Cambridgeshire_refined_765802,0.2528,0.20165,0.0576,0.0901,0.10520001,0.13695,0.17205,0.1853,0.19119999,0.21465,0.15249623230103154,-0.14267819,0.22295406,0.29423,0.27165,0.20935,0.0656,0.1092,0.109799996,0.16235,0.27425,0.31645,0.31915,0.33265,0.36765094913451585,0.08145948,0.36696368,0.49553037,0.21635,0.14945,0.0385,0.07235,0.069299996,0.12635,0.21835,0.24045,0.24565,0.2634,0.31973124821081156,0.042579997,0.2902084,0.5310327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1960_0,Maize,5,0.1876,0.09565,0.0413,0.08035,0.05615,0.12635,0.256,0.2904,0.3115,0.32155,0.4769410276828187,0.25719056,0.43975875,0.69656837,Crop_Map_of_England_2022_Norfolk_refined_726515,0.3098,0.2868,0.0875,0.1191,0.1561,0.1851,0.19735,0.2097,0.2256,0.2248,0.1036723637883545,-0.16252127,0.10389706,0.16346724,0.2062,0.0989,0.0574,0.0901,0.0623,0.1068,0.3137,0.3991,0.422,0.4227,0.6574151888759077,0.36469856,0.55548185,0.7690454,0.1784,0.13395,0.04835,0.06555,0.08984999,0.1142,0.12795,0.13785,0.14750001,0.1524,0.10518046710317348,-0.08088346,0.123485364,0.22651733,"{""type"":""MultiPoint"",""coordinates"":[]}"
1961_0,Maize,5,0.0489,0.029,0.0552,0.0518,0.0382,0.0505,0.0983,0.112,0.1092,0.1152,0.19201645117278374,0.3814042,0.3904647,0.4816825,Crop_Map_of_England_2022_Cambridgeshire_refined_35345,0.2354,0.20305,0.076,0.106,0.1205,0.1415,0.15855,0.16805,0.1726,0.17685,0.09217220845617771,-0.14594723,0.122758664,0.18692602,0.2511,0.2037,0.0744,0.111,0.1248,0.1339,0.2294,0.2641,0.2742,0.2823,0.15940791083122163,-0.07883997,0.26569784,0.26415095,0.1177,0.1001,0.0364,0.0465,0.0556,0.0671,0.0753,0.0755,0.0836,0.0821,0.05043512474254896,-0.19143055,0.11361805,0.16752137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1964_0,Maize,5,0.2316,0.2114,0.0871,0.1058,0.129,0.1434,0.1536,0.1653,0.1756,0.1675,0.08932945727296074,-0.12942877,0.07751688,0.15105161,Crop_Map_of_England_2022_Cambridgeshire_refined_424873,0.3488,0.2882,0.1091,0.1485,0.1892,0.2224,0.24005,0.25515,0.2719,0.27405,0.13172653355058445,-0.12124763,0.10565315,0.18103792,0.23755,0.21835,0.0643,0.1024,0.13260001,0.14815,0.1517,0.1617,0.1639,0.1681,0.05179875497319714,-0.1815178,0.06636814,0.103641115,0.2116,0.1387,0.05905,0.0931,0.1248,0.1685,0.1944,0.2081,0.22595,0.23395,0.13869542037301047,0.011753864,0.13840389,0.23988432,"{""type"":""MultiPoint"",""coordinates"":[]}"
1965_0,Maize,5,0.18765,0.1073,0.0485,0.0669,0.0616,0.1073,0.18985,0.21175,0.23290001,0.2329,0.3423186149300359,0.11260819,0.36889482,0.57058656,Crop_Map_of_England_2022_Norfolk_refined_1199168,0.2633,0.17655,0.0676,0.09885,0.1047,0.16055,0.2493,0.27555,0.313,0.3058,0.364688753003907,0.09656277,0.31573638,0.49741825,0.22115,0.1391,0.0497,0.07745,0.072799996,0.1371,0.22245,0.26295,0.29619998,0.2921,0.4083904613892557,0.11931347,0.34587115,0.53431845,0.20645,0.1282,0.0488,0.0836,0.08915,0.12895,0.2086,0.2349,0.2751,0.26155,0.3133382747319191,0.14573993,0.33673579,0.5298314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1966_0,Maize,5,0.1386,0.0738,0.0283,0.0499,0.0357,0.0761,0.2188,0.2796,0.2802,0.2913,0.4767382949362924,0.3381089,0.5857376,0.7739791,Crop_Map_of_England_2022_Suffolk_refined_547306,0.2252,0.1384,0.0472,0.0794,0.0646,0.1393,0.2593,0.2995,0.3384,0.3181,0.5092543364359541,0.2227505,0.41161564,0.68625546,0.2549,0.18725,0.0807,0.1061,0.1277,0.12965,0.22435,0.2528,0.3048,0.26745,0.242762728265867,0.02978346,0.19310892,0.3246363,0.1854,0.113,0.0302,0.0561,0.0511,0.1038,0.2033,0.2268,0.2625,0.2468,0.35773711266757685,0.1655844,0.39521712,0.65128565,"{""type"":""MultiPoint"",""coordinates"":[]}"
1967_0,Maize,5,0.3432,0.29585,0.1151,0.1661,0.19409999,0.23645,0.35505,0.3935,0.4086,0.4113,0.3158861556373788,0.08940329,0.2734899,0.35747522,Crop_Map_of_England_2022_Suffolk_refined_297228,0.33935,0.2848,0.0749,0.1043,0.13170001,0.1718,0.2138,0.23035,0.2422,0.25105,0.20227533446712817,-0.16024673,0.1785935,0.31296745,0.3786,0.3248,0.1042,0.1652,0.2015,0.25165,0.33135,0.35695,0.35315,0.3687,0.19255273194761552,-0.046466824,0.19967817,0.26181903,0.25895,0.1939,0.0542,0.0721,0.0872,0.122,0.152,0.17195,0.1794,0.1881,0.19653900402464194,-0.12695673,0.21767634,0.36792433,"{""type"":""MultiPoint"",""coordinates"":[]}"
1968_0,Maize,5,0.2272,0.13365,0.0669,0.0938,0.0705,0.1437,0.36975,0.42335,0.4098,0.43875,0.6372022337153274,0.28917748,0.51697314,0.711021,Crop_Map_of_England_2022_Norfolk_refined_1118334,0.3072,0.28635,0.07135,0.1044,0.1256,0.1771,0.22255,0.246,0.2669,0.26335,0.22554856748404267,-0.08748296,0.20473026,0.36444768,0.25645,0.20365,0.0464,0.0739,0.0718,0.13765,0.2579,0.28635,0.32160002,0.3189,0.41982429825119005,0.11628332,0.42459583,0.6254049,0.18245,0.12325,0.039,0.05625,0.065850005,0.10655,0.13805,0.1582,0.1685,0.18495,0.19106978022137833,-0.019257838,0.26846045,0.45778668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1969_0,Maize,5,0.13605,0.0656,0.0334,0.07265,0.04045,0.1014,0.2338,0.2663,0.2877,0.28385,0.47828353207750846,0.3626615,0.4702956,0.75276685,Crop_Map_of_England_2022_Norfolk_refined_1035695,0.332,0.29985,0.0852,0.1253,0.1708,0.2009,0.21995,0.23825,0.2566,0.26065,0.11687245186244485,-0.124164686,0.12575302,0.2008623,0.20315,0.11095,0.04205,0.08,0.0524,0.1065,0.32165,0.40805,0.4176,0.41665,0.6457620182806307,0.32990807,0.6020871,0.77911764,0.18055,0.1198,0.0451,0.0648,0.08984999,0.11485,0.13965,0.15865,0.1531,0.1721,0.11150456416800311,-0.06712279,0.16169326,0.24024427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1971_0,Maize,5,0.24975,0.1753,0.1253,0.1399,0.1219,0.16845,0.2875,0.3285,0.3428,0.34975,0.47545428049099814,0.16574395,0.35908067,0.50297856,Crop_Map_of_England_2022_Cambridgeshire_refined_134487,0.2707,0.2087,0.04345,0.0572,0.07625,0.0884,0.111,0.1277,0.1515,0.1568,0.14686669663417315,-0.27940777,0.27697217,0.32861948,0.2041,0.1135,0.0471,0.0762,0.069,0.1116,0.2396,0.315,0.342,0.3342,0.4923354551810389,0.25251788,0.52548105,0.66423357,0.21635,0.13055,0.025,0.04705,0.05115,0.09135,0.1313,0.1525,0.1625,0.17925,0.17535519251736711,-0.16222112,0.32976365,0.43266457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1972_0,Maize,5,0.1294,0.0601,0.0617,0.0802,0.0458,0.0954,0.27235,0.32315,0.326,0.32895,0.6106199366137723,0.43657985,0.5470986,0.7466248,Crop_Map_of_England_2022_Cambridgeshire_refined_37146,0.209,0.2025,0.0656,0.0738,0.0946,0.1026,0.1136,0.1203,0.1348,0.1374,0.0844844331752597,-0.22355771,0.1353022,0.18257645,0.19015,0.10905,0.057,0.07995,0.063,0.11035,0.29555,0.3804,0.3912,0.3931,0.639989272981484,0.34625146,0.5817583,0.76050866,0.1198,0.11015,0.0364,0.0413,0.05525,0.06915,0.07375,0.0798,0.076749995,0.08935,0.05326259818625859,-0.23093109,0.13504545,0.18844497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1974_0,Maize,5,0.1312,0.07455,0.04585,0.0587,0.0453,0.0787,0.19185,0.22675,0.225,0.23955,0.3690711219308358,0.31722257,0.5137955,0.6738115,Crop_Map_of_England_2022_Norfolk_refined_1027443,0.2846,0.1968,0.0501,0.0813,0.0828,0.1584,0.2498,0.2851,0.3156,0.3114,0.39843485436639897,0.051649462,0.3194377,0.5866388,0.2885,0.1889,0.0484,0.084,0.0928,0.1544,0.2792,0.3154,0.342,0.3373,0.41352136586413857,0.09711902,0.39573145,0.5508673,0.1793,0.1075,0.0377,0.0654,0.059100002,0.11895,0.21315,0.2367,0.25550002,0.26855,0.35504771940019764,0.16823088,0.37254286,0.6203562,"{""type"":""MultiPoint"",""coordinates"":[]}"
1975_0,Maize,5,0.05395,0.02515,0.0335,0.03615,0.022599999,0.0344,0.109,0.1404,0.1417,0.14815,0.2901847198690808,0.44850975,0.6232125,0.72489786,Crop_Map_of_England_2022_Suffolk_refined_683618,0.19835,0.16715,0.047,0.0592,0.05475,0.10195,0.20485,0.2297,0.19,0.2411,0.22540332036486052,-0.006250768,0.43049055,0.39428553,0.17285,0.09415,0.0352,0.05125,0.0399,0.0697,0.21795,0.3155,0.3396,0.33065,0.5864716202949637,0.34444275,0.6547491,0.7819065,0.1326,0.1028,0.0245,0.0365,0.0403,0.0643,0.0746,0.078,0.081,0.092,0.09264173270116256,-0.19165999,0.2265379,0.34080717,"{""type"":""MultiPoint"",""coordinates"":[]}"
1977_0,Maize,5,0.0671,0.0523,0.0332,0.04,0.0424,0.0546,0.0622,0.0714,0.0615,0.0747,0.05354593266586792,-0.0048939586,0.15545243,0.22613066,Crop_Map_of_England_2022_Norfolk_refined_235730,0.2388,0.21775,0.0762,0.0918,0.12019999,0.1421,0.1566,0.16895,0.1745,0.1807,0.10131834804084014,-0.17174979,0.10715934,0.18293843,0.24635,0.20355,0.0784,0.1115,0.1349,0.1629,0.196,0.2081,0.2155,0.21495,0.11216997214837988,-0.11741422,0.11304295,0.1814426,0.1888,0.1363,0.0526,0.0711,0.0992,0.1268,0.135,0.1461,0.1572,0.16,0.0971581136635116,-0.12580349,0.10807017,0.2071006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1978_0,Maize,5,0.2202,0.1191,0.0788,0.11,0.0802,0.1417,0.375,0.4673,0.4788,0.5018,0.7556150533723756,0.3699571,0.5511592,0.713059,Crop_Map_of_England_2022_Cambridgeshire_refined_473958,0.2436,0.1887,0.0612,0.0882,0.0552,0.134,0.3356,0.3956,0.4372,0.4123,0.7049235402313415,0.36683998,0.51952624,0.82140106,0.2183,0.13725,0.0554,0.07645,0.0696,0.1086,0.27105,0.34775,0.3068,0.35795,0.453969501801367,0.18771915,0.5100514,0.6351535,0.14105,0.0841,0.02515,0.04665,0.026999999,0.0776,0.2009,0.2333,0.2212,0.2368,0.4172843262440673,0.23508991,0.5083043,0.80405885,"{""type"":""MultiPoint"",""coordinates"":[]}"
